id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,dry-run spread,122,36,27,44,514,ship,baseline,monotonic-signal,raise-signal
m002,g002,rename risk,34,16,18,41,157,watch,edge,drag-penalty,drop-slack
m003,g003,operator cost,42,60,22,53,237,ship,recovery,confidence-floor,raise-drag
m004,g004,idempotence,94,44,15,41,431,ship,negative,lane-boundary,lower-confidence
m005,g005,dry-run spread,44,38,38,102,240,ship,baseline,monotonic-signal,raise-signal
m006,g006,rename risk,97,27,30,88,443,ship,edge,drag-penalty,drop-slack
m007,g007,operator cost,44,75,13,85,310,ship,recovery,confidence-floor,raise-drag
m008,g008,idempotence,65,26,17,32,284,ship,negative,lane-boundary,lower-confidence
m009,g009,dry-run spread,44,39,45,30,155,watch,baseline,monotonic-signal,raise-signal
m010,g010,rename risk,67,2,39,27,219,ship,edge,drag-penalty,drop-slack
m011,g011,operator cost,43,38,24,73,235,ship,recovery,confidence-floor,raise-drag
m012,g012,idempotence,34,18,7,44,184,ship,negative,lane-boundary,lower-confidence
m013,g013,dry-run spread,86,10,25,97,401,ship,baseline,monotonic-signal,raise-signal
m014,g014,rename risk,58,0,14,78,282,ship,edge,drag-penalty,drop-slack
m015,g015,operator cost,52,11,17,73,258,ship,recovery,confidence-floor,raise-drag
m016,g016,idempotence,97,49,10,19,436,ship,negative,lane-boundary,lower-confidence
m017,g017,dry-run spread,88,71,11,102,503,ship,baseline,monotonic-signal,raise-signal
m018,g018,rename risk,73,38,13,99,403,ship,edge,drag-penalty,drop-slack
m019,g019,operator cost,30,76,23,59,209,ship,recovery,confidence-floor,raise-drag
m020,g020,idempotence,56,57,19,30,273,ship,negative,lane-boundary,lower-confidence
m021,g021,dry-run spread,125,15,43,40,469,ship,baseline,monotonic-signal,raise-signal
m022,g022,rename risk,106,20,35,52,426,ship,edge,drag-penalty,drop-slack
m023,g023,operator cost,104,77,40,53,466,ship,recovery,confidence-floor,raise-drag
m024,g024,idempotence,107,32,12,88,524,ship,negative,lane-boundary,lower-confidence
m025,g025,dry-run spread,121,71,45,87,552,ship,baseline,monotonic-signal,raise-signal
m026,g026,rename risk,74,23,42,84,319,ship,edge,drag-penalty,drop-slack
m027,g027,operator cost,58,18,49,44,196,ship,recovery,confidence-floor,raise-drag
m028,g028,idempotence,54,48,23,16,234,ship,negative,lane-boundary,lower-confidence
m029,g029,dry-run spread,64,65,15,26,317,ship,baseline,monotonic-signal,raise-signal
m030,g030,rename risk,103,30,33,72,448,ship,edge,drag-penalty,drop-slack
m031,g031,operator cost,87,32,51,56,334,ship,recovery,confidence-floor,raise-drag
m032,g032,idempotence,66,65,30,83,352,ship,negative,lane-boundary,lower-confidence
m033,g033,dry-run spread,84,49,24,77,414,ship,baseline,monotonic-signal,raise-signal
m034,g034,rename risk,83,32,44,72,348,ship,edge,drag-penalty,drop-slack
m035,g035,operator cost,47,43,41,31,180,ship,recovery,confidence-floor,raise-drag
